106791331 2 1 2 2 2 1 2 2 2 2 2 3 2 1 2 1 1 1 2 1 2 3 2 2 2 2 2 2 2 2 2 2 2 2 1 4 3 4 3 4 4 3 1 3 3 1 1 1 2 2 2 1 2 3 3 3 4 3 3 3 3 3 1 4 3 4 4 3 3 3 3 3 1200000000000000000000000000000000000000000000000000000000000000000000000008.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.44037260418.44037260418.44037260418.44037260418.36222100598.44037260418.36222100598.44037260418.44037260418.44037260418.3622210059           08.43493597128.43493597128.43493597128.43493597128.35755123758.35755123758.43493597128.35755123758.35755123758.35755123758.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.0269599713
106803241 2 1 1 2 1 1 2 2 1 1 2 5 1 1 1 1 1 1 1 2 3 4 4 4 4 3 5 4 3 4 4 4 4 4 1 2 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 5 4 4 4 5 4 4 4 4 1 5 2 4 3 4 5 5 5 5 1200000000000000000000000000000000000000000000000000000000000000000000000001.5879569346           01.66191035761.76263219741.76263219741.76263219741.76263219741.75831202051.75831202051.75831202051.70807453421.76263219741.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.5879569346
106813341 1 1 2 2 2 1 2 2 2 2 2 4 1 1 2 2 1 1 2 2 3 2 4 4 3 4 4 4 2 2 4 3 3 2 1 4 5 3 2 2 2 3 1 3 3 2 3 3 2 3 2 1 2 4 5 3 5 3 3 2 2 2 1 4 4 3 5 3 3 2 2 3 1200000000000000000000000000000000000000000000000000000000000000000000000002.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106943.12116779692.98546484922.98546484923.12116779692.98546484923.12116779692.98546484923.14403349513.14403349513.12116779693.12116779693.1211677969           02.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.8441410694
106821341 1 1 1 2 2 1 2 2 2 1 2 4 2 1 2 1 2 1 2 2 2 4 4 4 2 2 3 3 1 1 4 2 2 1 1 5 5 3 2 2 3 1 1 3 2 2 1 1 1 1 2 1 2 5 4 4 2 2 2 4 4 4 1 5 5 5 5 2 3 4 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000008.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.44037260418.44037260418.44037260418.44037260418.36222100598.44037260418.36222100598.44037260418.44037260418.44037260418.36222100598.43493597128.43493597128.4349359712           08.43493597128.35755123758.35755123758.43493597128.35755123758.35755123758.35755123758.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.0269599713
106833211 1 2 1 2 2 2 2 1 1 1 2 4 2 2 2 2 2 1 2 2 1 2 1 2 1 1 2 3 2 3 2 2 2 2 1 4 5 2 3 2 2 2 1 2 3 2 3 3 2 2 1 1 1-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8200000000000000000000000000000000000000000000000000000000000000000000000006.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.3256071659 6.3908196116.3256071659 6.3908196116.32560716596.32560716596.32560716596.19909502266.32560716596.26171214416.26171214416.18251870446.22731956456.28959276026.35312400026.35312400026.35312400026.28959276026.28959276026.28959276026.22731956456.30741807216.30741807216.24434389146.24434389146.30741807216.1825187044 6.371779481 6.3717794816.30741807216.30741807216.24434389146.2443438914 6.371779481           06.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.1193708253
106843121 2 1 1 2 2 1 2 2 2 1 2 4 1 1 2 2 1 1 1 2 1 2 5 5 4 5 5 5 3 3 4 3 5 4 1 2 3 5 2 2 4 2 1 2 4 3 1 2 3 3 1 1 2 4 4 4 4 5 5 4 5 5 1 4 3 3 5 5 5 4 5 5 1200000000000000000000000000000000000000000000000000000000000000000000000004.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.8868778281           04.70588235294.90196078434.90196078434.90196078434.90196078434.90196078434.90196078434.90196078434.90196078434.88687782814.88687782814.88687782814.88687782814.88687782814.69892098854.88687782814.87295509924.87295509924.87295509924.87295509924.87295509924.87295509924.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.73372781074.7337278107
106853241 2 1 2 2 2 1 2 1 2 2 2 5 2 2 2 2 1 1 2 1 2 2 4 3 3 2 3 3 3 3 3 3 3 3 1 4 4 3 2 2 2 2 1 3 3 1 1 1 1 1 1 1 2 5 4 4 3 4 4 4 5 5 1 5 4 4 3 4 4 5 5 4 1200000000000000000000000000000000000000000000000000000000000000000000000004.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591965.13400626525.13400626525.13400626525.13400626525.13400626525.13400626525.04698920995.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.03713822255.14594978265.0572265105           05.15837104075.05722651055.15837104075.04698920995.14594978265.14594978265.04698920995.13400626525.14594978265.14594978265.13400626525.13400626525.13400626525.13400626525.13400626525.03713822255.13400626524.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.9761559196
106863231 1 1 1 1 2 1 2 1 1 1 2 5 1 1 2 1 1 1 1 2 3 2 4 4 2 2 2 4 2 3 4 2 2 2 1 5 5 5 5 5 3 3 1 3 2 2 1 2 2 2 2 1 2 5 5 5 5 5 5 5 2 5 1 4 3 3 2 3 2 2 2 4 1200000000000000000000000000000000000000000000000000000000000000000000000005.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.5018510901           05.50185109015.44003253855.50185109015.44003253855.49087396415.42986425345.42986425345.42986425345.37019541545.42986425345.37019541545.49087396415.49087396415.49087396415.48014077435.48014077435.48014077435.48014077435.41991944715.48014077435.42986425345.49087396415.49087396415.49087396415.42986425345.42986425345.49087396415.44003253855.37958773255.44003253855.50185109015.50185109015.44003253855.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.3033922599
106872311 1 1 2 2 2 1 2 2 1 2 2 4 2 2 2 2 1 1 2 2 1 3 4 4 3 3 4 4 3 3 3 3 2 1 1 2 2 2 1 1 2 1 1 1 2 2 1 2 2 2 1 1 2 5 5 5 5 5 5 5 5 5 1 5 2 4 4 4 4 4 5 5 1200000000000000000000000000000000000000000000000000000000000000000000000005.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.50855793825.7589469354 5.467571644 5.4675716445.70529215035.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.65610859735.7052921503 5.4675716445.70529215035.7052921503 5.4675716445.70529215035.7052921503 5.4675716445.7052921503           05.75894693545.75894693545.75894693545.75894693545.75894693545.75894693545.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.49450549455.4945054945
106881431 1 1 2 2 2 1 1 2 2 2 2 4 2 1 1 2 1 1 1 2 4 3 2 3 2 2 2 2 2 3 3 2 2 2 1 5 5 2 3 3 2 3 1 2 2 2 2 2 2 2 2 1 2 5 4 4 5 3 5 3 3 4 1 5 5 4 5 4 4 4 4 4 110000000000000000000000000000000000000000000000000000000000000000000000000 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.5733355317.52405679617.37617446417.23076715117.50163420517.52405679617.52405679617.35517701917.52405679616.947133131 17.67447788 17.67447788 17.6744778817.52405679617.355177019           017.524056796 17.6744778817.49056430117.650584279
106893231 1 2 2 2 2 1 2 2 2 2 1 4 2 1 2 1 1 1 1 2 5 4 5 4 4 4 4 4 2 3 3 3 4 2 1 1 2 2 2 2 2 1 1 1 4 3 2 2 1 1 2 1 2 4 2 3 2 1 1 1 1 1 1 5 1 2 1 4 4 2 1 3 1200000000000000000000000000000000000000000000000000000000000000000000000002.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.90508694952.76674947573.0579862626           03.05798626263.05798626263.05798626263.05798626263.05798626263.03713635623.03713635623.05798626263.05798626262.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.78609737412.7860973741
106903221 2 1 2 2 2 1 2 1 1 2 2 3 1 1 1 1 1 1 2 2 2 3 5 5 5 4 5 5 3 4 4 4 5 3 1 2 3 3 2 2 3 2 1 3 3 3 2 4 2 2 1 1 2 5 5 5 3 5 5 5 5 5 1 5 3 3 5 5 4 4 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000002.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.64098813592.6409881359           02.64098813592.64098813592.64098813592.64098813592.64098813592.64098813592.64098813592.64098813592.64098813592.64098813592.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.43783520232.4378352023
106912231 1 2 1 2 2 2 2 2 1 1 2 5 1 1 2 1 1 1 2 2 3 4 5 5 4 4 5 4 3 3 5 3 5 3 1 3 4 3 3 2 2 2 1 3 3 1 2 3 2 2 1 3 2 4 5 3 2 4 3 4 4 5 1 4 4 3 2 4 3 3 3 3 1100000000000000000000000000000000000000000000000000000000000000000000000005.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.50185109015.50185109015.50185109015.44003253855.50185109015.44003253855.49087396415.42986425345.42986425345.42986425345.37019541545.42986425345.37019541545.49087396415.49087396415.49087396415.48014077435.48014077435.48014077435.48014077435.41991944715.48014077435.42986425345.49087396415.49087396415.49087396415.42986425345.42986425345.49087396415.44003253855.37958773255.44003253855.50185109015.5018510901           05.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.3033922599
106923231 1 2 2 2 2 1 2 1 1 2 2 4 1 1 2 2 1 1 2 1 3 4 4 2 2 2 2 2 1 2 2 1 1 2 1 1 3 3 2 2 2 2 1 3 3 2 1 1 2 2 2 1 1-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8100000000000000000000000000000000000000000000000000000000000000000000000005.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.50185109015.50185109015.50185109015.44003253855.50185109015.44003253855.49087396415.42986425345.4298642534           05.37019541545.42986425345.37019541545.49087396415.49087396415.49087396415.48014077435.48014077435.48014077435.48014077435.41991944715.48014077435.42986425345.49087396415.49087396415.49087396415.42986425345.42986425345.49087396415.44003253855.37958773255.44003253855.50185109015.50185109015.44003253855.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.3033922599
106933231 1 1 1 2 2 1 1 2 1 1 2 4 2 1 2 2 1 1 2 2 3 3 4 3 2 3 3 2 1 2 2 1 2 1 1 3 3 3 3 2 2 3 1 3 3 3 1 2 2 2 2 1 2 2 4 4 4 3 3 2 3 3 1 4 4 3 4 3 3 3 3 3 1200000000000000000000000000000000000000000000000000000000000000000000000005.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.50185109015.50185109015.50185109015.44003253855.50185109015.44003253855.49087396415.42986425345.42986425345.42986425345.37019541545.42986425345.3701954154           05.49087396415.49087396415.48014077435.48014077435.48014077435.48014077435.41991944715.48014077435.42986425345.49087396415.49087396415.49087396415.42986425345.42986425345.49087396415.44003253855.37958773255.44003253855.50185109015.50185109015.44003253855.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.3033922599
106943111 1 1 1 2 2 1 2 2 1 1 2 5 1 1 2 2 1 1 2 2 5 4 5 5 5 5 5 5 1 5 5 5 1 5 1 3 2 5 1 1 5 4 1 3 1 1 1 1 3 5 1 1 2 5 5 3 5 1 2 1 1 3 1 1 1 3 5 3 3 5 5 5 1100000000000000000000000000000000000000000000000000000000000000000000000006.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.3256071659           06.3256071659 6.3908196116.32560716596.32560716596.32560716596.19909502266.32560716596.26171214416.26171214416.18251870446.22731956456.28959276026.35312400026.35312400026.35312400026.28959276026.28959276026.28959276026.22731956456.30741807216.30741807216.24434389146.24434389146.30741807216.1825187044 6.371779481 6.3717794816.30741807216.30741807216.24434389146.2443438914 6.371779481 6.3717794816.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.11937082536.1193708253
106953241 1 1 1 2 2 1 2 2 2 2 1 3 2 1 2 1 1 2 2 2 1 2 3 2 3 3 3 3 1 3 3 2 1 4 1 3 3 3 2 3 1 4 1 3 1 2 3 3 3 4 4 1 2 5 4 4 5 3 1 3 2 2 1 5 3 3 4 2 1 2 3 2 1200000000000000000000000000000000000000000000000000000000000000000000000002.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.5968244547           02.76382479342.82963014562.76382479342.82963014562.82963014562.82963014562.82105550882.82524312212.82963014562.82963014562.82963014562.82963014562.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.59682445472.5968244547
106961341 2 1 2 2 2 1 2 2 2 2 2 4 2 2 2 1 2 1 2 2 2 2 2 2 2 2 2 2 1 1 2 1 1 1 1 4 4 5 3 4 4 4 1 5 3 3 5 5 4 4 3 1 2 5 5 5 5 3 3 3 3 3 1 4 4 5 5 3 3 3 3 3 1200000000000000000000000000000000000000000000000000000000000000000000000008.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.44037260418.44037260418.44037260418.44037260418.36222100598.44037260418.3622210059           08.44037260418.44037260418.36222100598.43493597128.43493597128.43493597128.43493597128.43493597128.35755123758.35755123758.43493597128.35755123758.35755123758.35755123758.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.0269599713
106971441 1 2 2 2 2 2 2 2 1 2 2 3 1 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 5 5 5 5 5 5 3 1 4 1 1 4 4 4 4 4 1 2 4 4 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 4 4 12000000000000000000000000000000000000000000000000000000000000000000000000017.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.853600476 19.2127121718.80235662319.14686773818.86109359318.86109359319.082988812 18.5837245718.86109359318.86109359318.80235662318.31439522818.86109359318.861093593           018.52985870119.146867738 18.5837245718.74532217518.861093593
106983241 2 1 2 2 2 1 2 2 2 2 2 3 2 1 2 1 2 1 2 1 3 2 4 2 3 3 3 3 2 2 2 2 2 2 1 2 3 5 2 4 4 3 1 4 1 4 1 3 1 4 2 1 2 4 4 5 5 5 4 4 4 4 1 4 3 2 3 4 4 4 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000001.58795693461.76263219741.66191035761.76263219741.76263219741.76263219741.76263219741.75831202051.7583120205           01.70807453421.76263219741.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.5879569346
